indore male 15-21 Precise OMS ST
bokaro male 35-50 Logical VAR NA
bokaro male 35-50 Logical WS ST
bokaro female 21_35 Caution VAR ST
bhopal male 21-35 Precise WS ST
bokaro female 21-35 Organized VAR SE
indore male 21-35 Careless WS NA
bokaro male 21-35 Logical VAR ST
indore male 35-50 Logical OMS NA
bhopal female 50-60 Logical VAR ST
mumbai male 21-35 Careless OS DT
banglore female 21-35 Precise OMP ST
mumbai male 35-50 Caution OMP NA
mumbai male 15-21 Precise AS NA
banglore female 35-50 Caution VAR ST
bokaro female 35-50 Logical OMP ST
banglore male 21-35 Careless VAR NA
bokaro male 21_35 Caution WS ST
banglore female 50-60 Careless OS NA
banglore male 21_35 Precise AS ST
banglore female 50-60 Organized AS Ref
bokaro female 15-21 Caution VAR Ref
indore male 15-21 Logical OMS NA
indore female 50-60 Precise OMS ST
bokaro female 21_35 Precise OMS SE
mumbai male 35-50 Careless OMS Ref
bhopal female 50-60 Logical OMP ST
bokaro female 15-21 Logical WS DT
banglore female 21_35 Careless OS DT
banglore male 35-50 Precise OMP SE
banglore male 21_35 Logical VAR NA
bokaro male 21-35 Caution AS ST
bokaro female 15-21 Logical WS NA
bokaro male 15-21 Organized OMP NA
bhopal male 15-21 Logical VAR Ref
bhopal male 21_35 Precise VAR Ref
indore female 15-21 Logical OS Ref
bokaro male 21_35 Precise VAR ST
bokaro female 15-21 Careless AS NA
indore female 21_35 Caution OMP ST
indore male 15-21 Logical OMS NA
banglore female 15-21 Logical AS SE
bokaro female 21-35 Careless OMP ST
indore male 15-21 Organized OS ST
indore female 15-21 Logical OMS ST
indore female 15-21 Precise VAR ST
bokaro male 21_35 Organized WS DT
bokaro female 21_35 Careless OS ST
indore male 21_35 Organized OMS NA
mumbai male 21-35 Precise VAR Ref
indore male 15-21 Careless VAR NA
banglore female 21_35 Caution OMP SE
banglore male 50-60 Caution OMS NA
indore female 21_35 Logical OMS ST
mumbai male 50-60 Logical WS ST
banglore female 21-35 Precise OS SE
bokaro male 15-21 Precise VAR NA
mumbai female 15-21 Caution VAR DT
bhopal female 15-21 Logical AS NA
indore female 15-21 Precise OMP NA
bokaro female 21_35 Caution OMP SE
bokaro male 21-35 Precise VAR SE
indore male 35-50 Precise OMP NA
banglore male 50-60 Precise OMP DT
bokaro female 21_35 Precise OMS Ref
banglore male 50-60 Organized VAR Ref
banglore female 21-35 Logical OMS NA
bhopal female 50-60 Careless OMP NA
indore male 21-35 Organized OS ST
banglore female 21_35 Logical OMS NA
mumbai female 15-21 Organized VAR DT
banglore female 21-35 Logical VAR Ref
banglore female 21-35 Logical VAR Ref
banglore female 15-21 Logical OS NA
indore male 21_35 Precise VAR NA
banglore male 50-60 Caution OMS DT
banglore female 35-50 Precise OMS DT
indore female 15-21 Precise VAR ST
bokaro female 50-60 Caution VAR ST
bhopal female 21_35 Precise OS NA
mumbai male 15-21 Precise WS ST
banglore female 21_35 Organized OMS NA
indore male 21_35 Logical VAR NA
banglore male 15-21 Precise WS NA
mumbai female 21-35 Logical OMS NA
bhopal male 35-50 Logical OS ST
bokaro male 21-35 Logical VAR NA
indore female 35-50 Caution OMS DT
indore female 21_35 Logical OMS NA
indore male 15-21 Caution VAR NA
indore male 15-21 Careless VAR NA
indore male 50-60 Careless OMS NA
indore female 35-50 Organized VAR ST
bhopal female 21_35 Logical OMS NA
bokaro male 50-60 Logical VAR ST
indore male 21-35 Logical WS ST
bhopal male 15-21 Caution OMP DT
bokaro male 21_35 Caution WS DT
indore male 35-50 Careless OMS ST
mumbai female 21-35 Precise OMS SE
banglore male 15-21 Organized OMS NA
banglore male 15-21 Careless OMP ST
mumbai male 21_35 Logical AS NA
bokaro male 21-35 Logical AS ST
bokaro male 21_35 Careless VAR NA
mumbai female 21-35 Logical AS NA
mumbai male 15-21 Logical OMP NA
indore male 50-60 Caution OS NA
bokaro female 21_35 Logical AS NA
bhopal male 21_35 Organized VAR SE
mumbai male 15-21 Precise OMS DT
indore male 35-50 Logical VAR NA
bokaro male 21_35 Careless OMS ST
mumbai male 15-21 Caution VAR NA
bokaro male 21-35 Careless OMS ST
mumbai male 50-60 Organized OS NA
banglore female 21_35 Careless OMS DT
banglore female 21-35 Precise AS NA
mumbai female 21_35 Precise VAR NA
bhopal male 21_35 Logical VAR DT
mumbai male 21-35 Caution VAR SE
bokaro female 21-35 Logical VAR ST
banglore male 21_35 Precise OMS Ref
indore female 21-35 Caution OMS ST
bokaro male 21-35 Precise VAR NA
indore male 21_35 Logical OMS ST
banglore female 15-21 Logical VAR ST
bokaro male 21_35 Organized VAR ST
bokaro female 15-21 Careless VAR ST
indore male 21-35 Caution VAR ST
indore male 21_35 Logical AS NA
bokaro male 21_35 Careless OMS NA
indore female 21-35 Caution WS NA
indore female 21_35 Careless OMS NA
banglore male 15-21 Logical OMS Ref
indore male 21_35 Logical WS ST
bokaro female 50-60 Logical VAR NA
indore male 50-60 Caution VAR ST
banglore female 50-60 Logical OMP DT
indore male 50-60 Careless VAR NA
indore female 21_35 Precise AS NA
bokaro female 21-35 Logical OMP ST
bhopal male 15-21 Caution OS NA
indore female 21-35 Precise WS SE
bokaro male 21_35 Careless VAR NA
bokaro male 21_35 Logical WS ST
indore male 15-21 Careless AS ST
banglore male 21_35 Caution OMP NA
indore female 21_35 Logical OMP NA
bokaro male 15-21 Logical VAR DT
indore male 21_35 Precise VAR SE
bokaro female 35-50 Precise OMP SE
bokaro male 35-50 Organized OS NA
bhopal male 15-21 Careless OMS ST
banglore female 15-21 Caution AS NA
indore male 21-35 Caution OMS SE
indore male 35-50 Logical VAR ST
banglore female 21_35 Logical AS NA
banglore male 15-21 Logical VAR DT
bokaro male 15-21 Precise AS NA
bokaro male 15-21 Logical OS ST
indore female 15-21 Logical VAR SE
bokaro male 21-35 Precise WS DT
bokaro male 21-35 Logical VAR NA
mumbai female 50-60 Precise OS ST
banglore female 21_35 Caution OMS SE
mumbai female 50-60 Logical WS NA
bhopal male 21-35 Precise VAR NA
banglore male 15-21 Caution OMS SE
indore male 15-21 Precise OMS ST
indore male 15-21 Precise OS ST
mumbai male 50-60 Logical WS ST
indore male 21-35 Logical VAR ST
banglore male 50-60 Careless OMS NA
indore female 15-21 Logical VAR DT
banglore female 21_35 Careless WS DT
bhopal male 35-50 Logical VAR NA
indore male 21-35 Logical VAR ST
bokaro female 21-35 Logical OS NA
indore female 50-60 Precise OMS NA
indore male 15-21 Organized OS NA
bhopal male 21-35 Caution OMP NA
indore female 15-21 Logical OMS Ref
bokaro male 21_35 Logical VAR NA
indore female 21_35 Logical VAR DT
bokaro male 21-35 Organized VAR NA
indore male 21_35 Logical WS ST
mumbai male 21-35 Caution VAR DT
bokaro male 15-21 Logical OS SE
indore female 50-60 Precise VAR ST
banglore female 50-60 Caution AS ST
indore male 15-21 Precise OMS ST
indore male 21_35 Precise OMS ST
bokaro male 21-35 Organized VAR NA
bokaro male 15-21 Logical VAR ST
indore male 15-21 Logical OMP NA
bokaro male 21-35 Logical VAR ST
bokaro female 21_35 Logical VAR NA
indore female 21_35 Precise OMS NA
indore male 21_35 Logical WS ST
indore male 15-21 Logical OMS ST
indore female 21_35 Precise VAR ST
bokaro male 15-21 Logical VAR NA
mumbai male 21_35 Logical VAR ST
mumbai female 15-21 Precise VAR ST
banglore female 21_35 Caution OMS ST
bhopal male 21_35 Logical OMP Ref
indore female 50-60 Careless WS Ref
banglore male 21_35 Logical OMP Ref
mumbai male 21_35 Logical WS ST
bokaro male 21-35 Logical OMS NA
indore male 15-21 Careless OMS ST
bokaro male 15-21 Logical WS Ref
indore male 15-21 Logical VAR NA
bhopal male 35-50 Careless OS ST
mumbai female 21-35 Careless OMP NA
indore female 15-21 Logical OMS Ref
banglore male 21-35 Precise OMP NA
mumbai male 15-21 Caution OMS NA
bhopal male 21_35 Caution OMS NA
indore female 50-60 Precise OS ST
mumbai male 21-35 Logical OMP NA
banglore male 21_35 Logical VAR ST
bokaro male 50-60 Logical OMS ST
bokaro male 21_35 Precise VAR ST
indore female 15-21 Logical OMS NA
bokaro male 15-21 Precise VAR ST
bhopal female 15-21 Caution AS SE
indore female 21-35 Careless OS NA
indore male 21_35 Precise WS ST
indore male 15-21 Logical VAR ST
bokaro female 21-35 Precise OMP ST
bokaro male 50-60 Precise OMS ST
banglore male 50-60 Caution OMP DT
bhopal female 21-35 Precise VAR ST
bhopal female 50-60 Logical VAR ST
bokaro male 21-35 Caution VAR ST
bokaro male 35-50 Logical OMS NA
banglore female 15-21 Logical OMP DT
banglore female 21-35 Logical VAR ST
bokaro female 50-60 Logical WS NA
banglore male 21-35 Logical OMS Ref
indore male 15-21 Logical OMS ST
indore male 15-21 Logical WS NA
mumbai male 21-35 Logical VAR Ref
bokaro female 21-35 Logical OS ST
bokaro male 15-21 Logical VAR DT
bhopal male 21-35 Logical OS ST
banglore female 15-21 Caution OMS Ref
indore male 21_35 Careless OMP ST
bokaro male 21_35 Logical OS DT
bokaro male 15-21 Caution VAR DT
banglore female 35-50 Careless VAR DT
indore female 21-35 Logical OMS NA
mumbai male 21_35 Careless VAR Ref
bokaro female 50-60 Logical OMP SE
bhopal female 21_35 Caution VAR Ref
bhopal female 15-21 Logical VAR SE
bokaro male 21_35 Logical OS SE
bokaro female 21-35 Careless OMS DT
bokaro male 50-60 Caution VAR SE
banglore female 15-21 Caution AS ST
bokaro male 35-50 Logical OMS NA
bokaro male 35-50 Caution AS NA
indore male 15-21 Careless VAR ST
bokaro female 21_35 Caution OMS ST
banglore female 35-50 Logical AS ST
bokaro male 15-21 Logical VAR ST
bokaro male 21_35 Logical OMS NA
bhopal female 15-21 Logical OMP ST
banglore female 21-35 Caution VAR ST
mumbai male 35-50 Logical VAR NA
indore female 21_35 Precise OMP NA
indore female 15-21 Logical OMP Ref
indore male 35-50 Careless OS NA
banglore female 15-21 Logical WS ST
banglore female 35-50 Organized OS ST
banglore male 21_35 Careless AS ST
mumbai male 21_35 Organized OMP ST
bokaro female 21_35 Logical OS ST
bokaro female 21_35 Caution OMS ST
mumbai male 15-21 Logical OMS ST
bokaro male 35-50 Logical OMP ST
indore male 15-21 Logical VAR Ref
indore female 15-21 Careless OS DT
banglore male 35-50 Logical OMS ST
indore male 15-21 Logical WS ST
indore female 21_35 Logical OS ST
indore female 21_35 Caution OMS DT
bokaro male 21-35 Caution VAR ST
bokaro male 21_35 Logical VAR ST
mumbai female 50-60 Caution VAR NA
indore male 15-21 Caution VAR ST
indore male 21_35 Logical VAR Ref
banglore female 21_35 Logical VAR NA
bhopal male 15-21 Logical VAR NA
banglore female 15-21 Precise VAR ST
banglore male 21_35 Logical VAR NA
indore male 21-35 Logical VAR ST
bokaro female 21_35 Logical WS DT
indore male 15-21 Precise OMP SE
bokaro female 15-21 Careless OMP ST
indore male 21-35 Logical WS ST
indore female 21-35 Precise OS ST
mumbai male 21_35 Precise OMS DT
banglore female 21_35 Logical OS Ref
indore male 35-50 Logical AS ST
bokaro female 15-21 Logical VAR ST
bhopal female 15-21 Precise OMS Ref
indore female 15-21 Logical OS NA
mumbai male 21_35 Logical VAR ST
indore male 50-60 Precise AS SE
mumbai female 15-21 Logical OMS DT
bokaro male 35-50 Organized WS ST
banglore female 15-21 Caution OMP ST
mumbai female 21_35 Logical VAR ST
banglore male 21-35 Caution AS NA
bhopal male 15-21 Precise OMS NA
bokaro male 15-21 Caution OMP SE
mumbai male 15-21 Logical VAR Ref
indore female 21_35 Precise OMS NA
indore female 21-35 Precise VAR SE
mumbai female 50-60 Caution AS NA
banglore female 35-50 Precise WS NA
bokaro male 15-21 Careless OMP SE
indore male 15-21 Logical OS ST
indore male 35-50 Careless OMS DT
bokaro male 21_35 Logical OMP DT
banglore female 35-50 Precise VAR ST
banglore female 21_35 Logical VAR Ref
bokaro male 50-60 Logical VAR SE
bokaro female 35-50 Precise OMS ST
banglore female 21_35 Logical OS NA
bokaro male 21_35 Logical OMS NA
indore male 35-50 Precise WS NA
banglore male 15-21 Caution OMS ST
bokaro female 21_35 Caution OMS ST
indore male 21_35 Careless VAR ST
indore male 21_35 Precise AS ST
indore female 21-35 Careless VAR ST
mumbai male 15-21 Logical OMP ST
indore male 21_35 Logical OS SE
indore male 50-60 Logical OS ST
bokaro female 21-35 Careless AS SE
bhopal female 21_35 Logical OMP ST
banglore female 21_35 Logical VAR DT
bokaro female 21-35 Logical OMS NA
bhopal male 15-21 Organized VAR ST
mumbai female 21_35 Caution VAR NA
mumbai male 15-21 Caution OS DT
banglore female 15-21 Careless OMS SE
banglore male 50-60 Logical OMS SE
banglore female 15-21 Precise AS SE
indore male 50-60 Careless OS SE
indore male 15-21 Careless OMP ST
bokaro female 21_35 Caution VAR DT
indore male 35-50 Logical VAR SE
bokaro female 35-50 Precise VAR ST
indore male 21_35 Logical WS NA
bokaro male 50-60 Logical VAR ST
banglore male 21-35 Logical OMS NA
indore female 21_35 Logical OS ST
banglore female 15-21 Logical OMS SE
banglore female 15-21 Logical OS DT
indore male 21_35 Logical VAR DT
indore female 15-21 Precise OMS ST
bokaro male 21_35 Precise VAR NA
bokaro male 21-35 Logical VAR ST
mumbai male 35-50 Organized OMS ST
banglore male 15-21 Precise OS NA
bokaro male 15-21 Organized VAR ST
bhopal male 15-21 Caution OMP ST
bhopal male 21-35 Logical OMS NA
banglore female 21_35 Logical OMP DT
indore female 21_35 Logical AS ST
bokaro female 21-35 Logical OMP ST
indore female 21_35 Caution VAR DT
indore female 35-50 Logical AS ST
mumbai male 21_35 Logical VAR NA
banglore male 15-21 Caution OMS NA
indore male 50-60 Organized VAR ST
indore male 21_35 Logical VAR DT
banglore female 21_35 Careless VAR NA
bokaro male 15-21 Precise OMS DT
bhopal male 21_35 Careless OMS NA
mumbai female 35-50 Caution VAR ST
banglore male 15-21 Logical VAR ST
indore male 21-35 Logical WS NA
banglore male 15-21 Logical OMS NA
indore female 35-50 Precise VAR NA
banglore male 21-35 Organized OS Ref
bokaro male 21-35 Logical OMP ST
bokaro male 50-60 Logical VAR ST
bokaro male 21-35 Precise VAR NA
banglore male 21_35 Logical WS NA
bokaro male 15-21 Logical OMS DT
bhopal female 15-21 Precise OMS ST
banglore female 15-21 Careless OMP SE
bokaro female 21_35 Organized OMS Ref
bhopal male 50-60 Precise AS DT
bokaro male 21-35 Caution OMS ST
bhopal male 50-60 Organized VAR ST
bhopal female 21_35 Caution VAR SE
indore male 50-60 Caution OMS DT
indore male 35-50 Logical OMS ST
indore female 15-21 Careless VAR NA
indore male 15-21 Logical VAR ST
bokaro male 35-50 Precise OMS ST
bokaro male 21-35 Precise WS ST
bokaro female 50-60 Precise VAR NA
bokaro female 21-35 Logical OMS Ref
indore female 15-21 Caution VAR NA
bhopal female 15-21 Precise OMS Ref
bokaro male 21-35 Caution VAR NA
bokaro female 21-35 Logical WS NA
bhopal male 15-21 Caution OMS NA
mumbai female 15-21 Precise VAR NA
indore male 50-60 Logical WS ST
banglore female 50-60 Caution VAR Ref
bokaro female 21_35 Caution OMS DT
bhopal male 21_35 Precise OMP ST
indore male 35-50 Precise OMS NA
banglore male 21-35 Logical WS Ref
banglore female 21_35 Precise VAR SE
bokaro female 21-35 Logical VAR ST
indore female 21_35 Logical OMS NA
mumbai male 50-60 Organized WS ST
bokaro male 21_35 Precise VAR SE
indore male 35-50 Precise OMS Ref
indore male 15-21 Logical WS NA
indore male 15-21 Caution OMS SE
indore female 21_35 Careless VAR ST
bhopal male 15-21 Caution WS ST
bhopal female 15-21 Logical OMS NA
indore female 21_35 Careless OS Ref
bokaro male 15-21 Caution OMP ST
indore female 15-21 Logical OMS NA
mumbai male 35-50 Logical VAR ST
banglore female 21_35 Logical WS Ref
indore male 21-35 Logical OMS ST
indore male 21-35 Logical WS SE
bokaro male 50-60 Logical VAR ST
bhopal female 50-60 Caution AS NA
bokaro female 21-35 Careless OMS ST
bhopal male 50-60 Logical VAR NA
bokaro male 21_35 Careless OS NA
bokaro female 35-50 Logical OMS NA
mumbai male 15-21 Careless VAR DT
bokaro male 21-35 Logical AS SE
banglore male 21-35 Precise VAR NA
bokaro male 21_35 Precise VAR DT
bhopal female 21-35 Logical VAR Ref
banglore male 15-21 Logical OS NA
indore male 21_35 Precise VAR NA
banglore female 21_35 Logical OMP SE
banglore male 21_35 Caution OS NA
bokaro female 21-35 Logical OS SE
banglore male 21-35 Logical OMS ST
banglore female 15-21 Precise VAR SE
indore male 21-35 Caution OMP ST
indore male 21-35 Logical VAR NA
indore male 35-50 Careless OS ST
bokaro male 35-50 Precise OS ST
bhopal male 21-35 Precise WS DT
banglore female 21_35 Logical OMS Ref
bokaro female 15-21 Precise OMP Ref
bokaro female 21-35 Logical VAR NA
banglore male 21_35 Logical VAR NA
mumbai female 15-21 Precise OS Ref
indore male 21-35 Careless WS NA
indore male 21-35 Logical VAR ST
indore female 21_35 Precise VAR ST
bokaro female 21-35 Caution WS NA
indore male 35-50 Precise OMS SE
indore male 15-21 Careless OMS ST
indore male 50-60 Careless OMP NA
bokaro female 35-50 Logical WS ST
bokaro male 15-21 Careless OMP ST
banglore female 50-60 Precise OMS ST
mumbai male 21-35 Logical VAR NA
bokaro female 21_35 Careless VAR ST
indore female 35-50 Logical OMS DT
bokaro male 15-21 Logical AS DT
banglore male 35-50 Logical VAR ST
banglore female 50-60 Caution VAR SE
bokaro male 35-50 Organized OMP ST
bhopal female 21-35 Precise VAR Ref
indore female 21_35 Caution VAR NA
bhopal female 15-21 Logical OMP ST
bhopal female 35-50 Precise OMS ST
bokaro male 21-35 Logical OMS ST
indore female 21-35 Caution OMP SE
bhopal female 50-60 Caution WS Ref
indore male 50-60 Caution OMS DT
bokaro male 21_35 Caution VAR NA
bokaro male 35-50 Precise VAR ST
indore female 15-21 Logical AS Ref
banglore male 21_35 Logical VAR ST
banglore female 21_35 Organized OMS NA
indore female 15-21 Logical VAR ST
indore male 35-50 Caution OMS Ref
banglore male 15-21 Logical OS ST
banglore male 21_35 Careless VAR DT
indore female 21-35 Organized OMS DT
bokaro female 35-50 Precise OMP DT
mumbai female 15-21 Logical OMS NA
indore male 15-21 Precise VAR SE
banglore female 35-50 Precise OMS NA
indore male 15-21 Caution AS ST
mumbai male 21_35 Logical OMS NA
mumbai male 15-21 Organized VAR ST
bokaro male 35-50 Organized OMS NA
bhopal female 15-21 Caution OMP ST
indore female 21-35 Logical VAR SE
mumbai male 35-50 Precise OMS ST
banglore male 21-35 Caution VAR DT
bhopal female 15-21 Caution OMS NA
bokaro male 21_35 Precise OMS DT
mumbai male 21_35 Caution OMS DT
bokaro male 15-21 Caution OMS NA
indore male 21_35 Careless VAR ST
banglore male 21_35 Organized AS ST
banglore male 15-21 Caution VAR DT
banglore female 21_35 Logical AS ST
mumbai male 35-50 Caution OMP NA
bokaro male 35-50 Caution OMP ST
bokaro female 35-50 Logical AS NA
indore male 21-35 Logical VAR SE
indore female 21-35 Logical OMS ST
bokaro female 21-35 Caution OMS ST
bokaro female 35-50 Precise VAR NA
banglore female 35-50 Caution OMS NA
indore female 50-60 Careless OMP Ref
indore female 21_35 Logical AS NA
bokaro male 15-21 Logical VAR ST
bhopal male 21_35 Careless VAR ST
bhopal male 21_35 Logical VAR ST
mumbai male 15-21 Logical AS ST
banglore male 21_35 Precise AS NA
indore male 21-35 Logical OMS NA
indore male 21-35 Logical VAR NA
bokaro female 15-21 Logical VAR ST
banglore male 15-21 Caution OMP DT
bokaro male 35-50 Caution VAR SE
banglore male 21_35 Caution WS DT
indore male 35-50 Logical AS Ref
bokaro male 50-60 Caution OMS DT
bokaro male 21_35 Careless VAR ST
banglore male 15-21 Logical VAR NA
indore male 21_35 Precise VAR Ref
bokaro female 21_35 Caution AS NA
bokaro male 15-21 Logical OMS ST
banglore male 21_35 Careless VAR ST
bhopal male 35-50 Logical AS Ref
indore female 21_35 Logical AS ST
mumbai female 21_35 Organized VAR NA
mumbai male 21_35 Caution VAR DT
bokaro female 21_35 Logical OMS NA
indore female 21-35 Logical OMS DT
bokaro female 50-60 Logical VAR ST
bokaro male 50-60 Caution OS NA
indore male 15-21 Logical VAR SE
mumbai female 21-35 Logical OMS NA
indore male 21_35 Precise OMP ST
bokaro female 15-21 Precise OMS ST
mumbai female 35-50 Logical OMP ST
indore male 15-21 Logical AS ST
bokaro male 50-60 Logical VAR NA
indore male 21_35 Caution VAR NA
bhopal male 35-50 Caution VAR Ref
indore male 21-35 Logical WS ST
indore male 21_35 Logical VAR SE
banglore male 50-60 Caution WS ST
mumbai male 15-21 Precise VAR ST
mumbai female 15-21 Organized OMP ST
bhopal male 15-21 Careless AS ST
bokaro female 21-35 Precise OS ST
indore male 50-60 Logical VAR NA
mumbai male 21_35 Caution VAR NA
bokaro male 15-21 Careless VAR Ref
bokaro male 35-50 Logical AS Ref
indore female 15-21 Careless OMS Ref
bokaro male 21_35 Logical OMS Ref
bokaro male 21_35 Organized OMP SE
indore female 21_35 Caution OMS ST
indore female 50-60 Caution OS ST
indore male 21_35 Logical VAR NA
bokaro female 21_35 Precise VAR SE
bhopal female 15-21 Logical WS SE
indore male 21-35 Careless WS ST
bokaro female 21-35 Caution VAR Ref
bokaro female 50-60 Logical VAR SE
mumbai male 21_35 Logical OMP ST
bhopal male 21-35 Caution OMS ST
bokaro female 21_35 Precise AS NA
banglore male 15-21 Caution OMS ST
bokaro male 21_35 Logical OMP NA
bokaro male 21_35 Logical VAR SE
bokaro male 15-21 Logical VAR NA
indore female 50-60 Precise VAR DT
banglore female 35-50 Caution OMP Ref
indore female 21_35 Precise VAR Ref
bokaro male 21-35 Organized OMP ST
bokaro male 21_35 Organized OMP NA
indore male 21-35 Logical OMS SE
bokaro male 50-60 Logical VAR ST
bhopal male 35-50 Logical AS NA
bokaro female 21_35 Careless VAR NA
bhopal female 21-35 Logical OMS NA
indore female 15-21 Logical VAR NA
indore male 15-21 Logical AS DT
indore male 15-21 Organized AS ST
bokaro male 21_35 Organized OMS ST
bokaro male 35-50 Logical VAR NA
mumbai male 15-21 Logical VAR ST
indore male 15-21 Precise VAR ST
bokaro male 21_35 Logical AS Ref
bokaro male 15-21 Logical VAR NA
indore male 15-21 Logical OMS NA
mumbai male 15-21 Caution OMS NA
indore male 21-35 Logical OS ST
bokaro male 50-60 Precise VAR ST
bokaro male 21_35 Organized OMS ST
indore male 21-35 Logical OMS DT
bhopal male 21-35 Caution OMP ST
bokaro male 21-35 Caution VAR SE
indore male 15-21 Caution AS ST
indore female 35-50 Precise OMS NA
indore male 21_35 Careless VAR NA
bokaro female 21-35 Logical VAR ST
bokaro female 35-50 Logical WS Ref
banglore female 15-21 Caution OS ST
indore male 21_35 Precise VAR ST
bokaro male 15-21 Careless AS ST
bokaro female 15-21 Logical VAR NA
bokaro female 35-50 Organized OS ST
indore male 15-21 Organized AS DT
banglore female 35-50 Organized OMS ST
indore female 21_35 Logical WS NA
bhopal male 15-21 Logical OS ST
banglore male 21-35 Logical WS ST
bokaro male 15-21 Careless OMS Ref
bokaro male 35-50 Logical VAR NA
bhopal male 21-35 Caution WS NA
banglore female 21_35 Caution WS DT
indore female 15-21 Organized OMS SE
bhopal male 15-21 Precise OMS ST
bhopal female 21-35 Precise VAR Ref
bokaro male 21_35 Logical VAR ST
indore female 15-21 Precise OMP DT
bhopal female 35-50 Logical VAR NA
banglore male 15-21 Logical OS NA
bokaro female 21-35 Logical VAR Ref
mumbai female 21_35 Careless VAR NA
indore male 21-35 Caution VAR NA
indore male 21-35 Precise VAR ST
bokaro male 21-35 Precise WS SE
banglore female 21_35 Logical VAR Ref
indore male 21-35 Careless AS Ref
bokaro male 15-21 Logical WS Ref
indore male 21_35 Careless WS NA
indore male 21_35 Caution WS NA
bokaro female 15-21 Logical VAR NA
banglore female 35-50 Careless OMP NA
bhopal male 50-60 Logical OMS SE
mumbai male 35-50 Logical VAR ST
banglore male 15-21 Precise VAR DT
banglore female 15-21 Careless AS NA
bokaro male 21-35 Precise VAR NA
bokaro male 50-60 Caution VAR NA
banglore male 35-50 Precise OMS DT
banglore male 21_35 Caution VAR ST
bokaro female 21_35 Caution OMP ST
bokaro male 15-21 Precise OMS Ref
bokaro male 15-21 Logical VAR ST
bokaro male 50-60 Logical OMP ST
banglore female 15-21 Logical OMS NA
bokaro female 21_35 Caution OMS ST
bokaro male 21_35 Precise OMS ST
indore male 35-50 Logical WS NA
banglore female 35-50 Precise AS DT
indore female 15-21 Logical VAR NA
bokaro male 15-21 Logical OMS NA
mumbai female 15-21 Precise OS ST
indore male 50-60 Logical OMS NA
indore male 50-60 Careless WS ST
indore male 15-21 Logical WS SE
indore male 21_35 Caution VAR ST
bokaro female 21-35 Precise WS ST
mumbai male 50-60 Logical VAR NA
indore male 21-35 Logical VAR Ref
indore male 21_35 Caution VAR SE
bokaro female 21_35 Logical VAR SE
bhopal female 50-60 Logical OMS Ref
bokaro female 50-60 Logical VAR ST
bhopal male 15-21 Precise OS NA
mumbai male 35-50 Caution OMS ST
banglore female 15-21 Logical WS NA
indore female 21_35 Caution VAR Ref
banglore male 21_35 Caution VAR NA
indore male 21-35 Caution OMP ST
indore male 35-50 Logical VAR ST
indore male 21_35 Logical VAR NA
bhopal female 21-35 Organized OMS DT
indore female 35-50 Precise VAR ST
indore female 50-60 Logical VAR ST
indore female 35-50 Precise AS SE
indore male 35-50 Logical VAR ST
bokaro female 21_35 Organized AS Ref
indore male 21_35 Logical AS ST
mumbai male 21_35 Logical VAR ST
mumbai female 15-21 Logical OMP ST
bokaro female 15-21 Logical OS ST
banglore female 21_35 Careless OMS NA
mumbai male 21_35 Precise WS ST
indore female 50-60 Logical OMS ST
mumbai male 15-21 Careless VAR SE
bhopal female 21-35 Logical OMP NA
bhopal male 21-35 Caution VAR ST
indore male 21_35 Caution VAR NA
banglore male 21-35 Careless VAR NA
mumbai female 35-50 Organized OMP SE
indore male 15-21 Precise OMS Ref
bhopal male 15-21 Precise OMS ST
indore male 35-50 Logical OS ST
banglore female 50-60 Precise OMP ST
banglore female 15-21 Precise OMS ST
bokaro female 21-35 Logical AS NA
bhopal female 21-35 Organized WS ST
bokaro male 21_35 Precise AS ST
indore male 21_35 Caution AS ST
indore female 50-60 Organized WS ST
banglore female 21_35 Organized WS ST
banglore male 15-21 Precise OMS NA
banglore female 21-35 Organized VAR Ref
bokaro female 21_35 Logical OS ST
banglore male 15-21 Logical VAR NA
indore male 21_35 Logical WS ST
indore male 21_35 Precise OMP Ref
indore female 21-35 Logical OMP Ref
indore male 21_35 Caution VAR ST
indore male 21-35 Logical OS ST
bokaro female 21_35 Logical OS ST
indore female 15-21 Precise OMS NA
banglore female 21-35 Precise OMS NA
indore male 15-21 Precise OMS NA
indore male 21-35 Logical OS ST
banglore male 15-21 Precise VAR Ref
bokaro female 50-60 Organized OS DT
bokaro male 15-21 Precise OS ST
banglore male 21_35 Precise OS NA
indore male 21-35 Organized AS Ref
indore male 15-21 Caution OMS NA
indore female 21-35 Precise OMP NA
indore male 35-50 Careless VAR ST
mumbai female 15-21 Precise OS ST
banglore male 15-21 Organized VAR ST
bokaro male 35-50 Precise OMS ST
bokaro female 21-35 Logical AS SE
indore female 15-21 Logical OMS ST
indore male 21-35 Caution VAR SE
indore male 21-35 Caution OMS SE
bokaro female 21-35 Precise AS ST
banglore female 50-60 Caution VAR ST
mumbai male 15-21 Careless AS NA
indore male 35-50 Careless VAR NA
indore female 35-50 Careless OMS ST
bokaro female 21_35 Logical VAR SE
bhopal male 15-21 Organized WS Ref
bokaro female 35-50 Logical VAR Ref
bhopal male 21-35 Caution AS NA
bokaro female 21_35 Caution OMP NA
indore male 21_35 Precise AS ST
indore male 21_35 Organized OMP NA
mumbai female 21-35 Logical VAR Ref
indore male 15-21 Precise OMP ST
indore female 50-60 Logical OS ST
indore male 50-60 Caution VAR SE
